unique_key;created_date;closed_date;descriptor_raw;descriptor_len;registro_escritura;complaint_type;descriptor;priority;agency;sla_dias;ubigeo;departamento;provincia;distrito;incident_address;latitude;longitude;reporter_name;reporter_email;reporter_phone;sector;open_data_channel_type;attachment_count;acepta_politica_privacidad;status;dias_resolucion;cumple_sla;dni;confianza;evidencia
PE311-2024-002018;3/10/2024 10:00;13/10/2024 12:00;Solicito la reposicion de la senalizacion vertical en Av. La Marina cuadra 3, Miraflores, dado que la senal de pare se encuentra doblada e ilegible.;148;formal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150122;LIMA;LIMA;MIRAFLORES;Av. La Marina Cdra. 3;-12.129935;-77.030527;Luis Castillo Mamani;luis.castillo10@example.pe;925702464;CIUDADANO;WEB;0;1;CERRADO;10.08;1;4538;;Sin evidencia adjunta
PE311-2024-002019;20/08/2024 12:41;9/09/2024 17:41;La vereda de Av. Tupac Amaru cuadra 10 en Arequipa esta toda rota y levantada. Mi mama casi se cae ayer. Necesitamos que la reparen.;132;coloquial;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;40101;AREQUIPA;AREQUIPA;AREQUIPA;Av. Tupac Amaru Cdra. 10;-16.415719;-71.517057;Sofia Diaz Castillo;sofia.diaz68@example.pe;917649706;CIUDADANO;WEB;0;1;CERRADO;20.21;0;4781;;Sin evidencia adjunta
PE311-2024-002020;7/05/2024 17:13;;Comunico una fuga de agua potable en la calzada de Jr. Amazonas cuadra 1, La Victoria, que viene desperdiciando agua de manera continua desde hace 22 dias. Solicito la reparacion de la tuberia.;193;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150117;LIMA;LIMA;LA VICTORIA;Jr. Amazonas Cdra. 1;-12.048962;-77.0085;Carmen Flores Espinoza;carmen.flores15@example.pe;995602616;CIUDADANO;WEB;1;1;DERIVADO;;;5738;;1 archivo(s) adjunto(s)
PE311-2024-002021;15/06/2024 18:33;2/07/2024 17:33;la senal de pare en av. grau 25 san juan de lurigancho esta toda chancada, no se ve nada, los carros pasan de frente;116;informal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Grau Cdra. 25;-11.97328;-77.009897;Ricardo Espinoza Ccahuana;ricardo.espinoza76@example.pe;989836412;CIUDADANO;WEB;0;1;CERRADO;16.96;0;5739;;Sin evidencia adjunta
PE311-2025-002022;13/07/2025 11:03;;La luz del poste en Jr. Junin cuadra 14, San Miguel, prende y apaga toda la noche. Molesta y ademas no alumbra bien.;116;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;150137;LIMA;LIMA;SAN MIGUEL;Jr. Junin Cdra. 14;-12.057787;-77.09662;Alonso Mamani Quispe;alonso.mamani38@example.pe;916254050;CIUDADANO;PRESENCIAL;1;1;EN_PROCESO;;;5740;;1 archivo(s) adjunto(s)
PE311-2025-002023;28/12/2025 22:05;;Informo el atoro del sistema de desague en Av. Los Proceres cuadra 11, Villa El Salvador, con afloramiento de aguas servidas en la via publica. Existe riesgo sanitario.;168;formal;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150142;LIMA;LIMA;VILLA EL SALVADOR;Av. Los Proceres Cdra. 11;-12.232144;-76.938464;Maria Mamani Mamani;maria.mamani82@example.pe;931013133;CIUDADANO;WEB;0;1;ASIGNADO;;;5741;;Sin evidencia adjunta
PE311-2025-002024;27/02/2025 12:17;4/03/2025 19:17;Comunico la interrupcion del servicio de recoleccion de residuos en Jr. Ayacucho cuadra 7, Trujillo, por un periodo aproximado de 24 dias.;138;formal;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Jr. Ayacucho Cdra. 7;-8.099919;-79.004836;Pedro Diaz Huaman;pedro.diaz75@example.pe;979901729;INSTITUCION_PUBLICA;WEB;1;1;CERRADO;5.29;0;5742;;1 archivo(s) adjunto(s)
PE311-2024-002025;28/11/2024 07:25;29/11/2024 13:25;Comunico que el poste de alumbrado publico ubicado en Av. Los Proceres cuadra 15, San Juan De Lurigancho, no enciende desde hace aproximadamente 36 dias, generando una zona oscura que incrementa la percepcion de inseguridad.;224;formal;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Los Proceres Cdra. 15;-11.979807;-77.004163;Carlos Flores Alvarez;carlos.flores65@example.pe;917583414;CIUDADANO;TELEFONO;1;1;CERRADO;1.25;1;5743;;1 archivo(s) adjunto(s)
PE311-2024-002026;19/10/2024 22:20;7/11/2024 17:20;Solicito la reparacion de la vereda ubicada en Calle Las Begonias cuadra 1, distrito de Lima, la cual presenta losas levantadas y fisuras que dificultan el transito peatonal, especialmente de adultos mayores y personas con discapacidad.;236;formal;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Calle Las Begonias Cdra. 1;-12.047977;-77.045346;Carmen Flores Reyes;carmen.flores17@example.pe;940799636;CIUDADANO;TELEFONO;2;1;CERRADO;18.79;0;5744;;2 archivo(s) adjunto(s)
PE311-2025-002027;16/01/2025 13:09;3/02/2025 10:09;La pista se esta hundiendo en Jr. Amazonas cuadra 25, Callao. Cada dia se ve peor, parece que hay una fuga abajo.;113;coloquial;VIA_PUBLICA;HUNDIMIENTO_VIA;BAJA;MUNICIPALIDAD_DISTRITAL;15;70101;CALLAO;CALLAO;CALLAO;Jr. Amazonas Cdra. 25;-12.045217;-77.117122;Jose Ramos Espinoza;jose.ramos29@example.pe;955443832;CIUDADANO;APP_MOVIL;3;1;CERRADO;17.88;0;5745;;3 archivo(s) adjunto(s)
PE311-2026-002028;5/02/2026 11:34;14/02/2026 00:34;Comunico una fuga de agua potable en la calzada de Av. Canada cuadra 24, San Martin De Porres, que viene desperdiciando agua de manera continua desde hace 17 dias. Solicito la reparacion de la tuberia.;201;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Canada Cdra. 24;-11.993887;-77.098815;Gabriela Alvarez Flores;gabriela.alvarez19@example.pe;927634308;CIUDADANO;WEB;1;1;CERRADO;8.54;0;5746;;1 archivo(s) adjunto(s)
PE311-2024-002029;9/01/2024 11:33;;URGENTE. Comunico la existencia de un cable de energia colgando a baja altura sobre la vereda de Calle Las Begonias cuadra 14, San Isidro. Existe riesgo de electrocucion. Solicito intervencion inmediata.;203;formal;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150130;LIMA;LIMA;SAN ISIDRO;Calle Las Begonias Cdra. 14;-12.110614;-77.020076;Lucia Alvarez Ramos;lucia.alvarez48@example.pe;932365292;CIUDADANO;WEB;1;1;ASIGNADO;;;5747;;1 archivo(s) adjunto(s)
PE311-2026-002030;16/02/2026 11:09;;buzon destapado jr. amazonas cuadra 17 villa el salvador peligrosisimo, ya se robaron la tapa hace como 2 semanas;113;informal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Amazonas Cdra. 17;-12.220198;-76.953164;Pedro Torres Salazar;pedro.torres53@example.pe;927393094;CIUDADANO;TELEFONO;0;1;RECHAZADO;;;5748;;Sin evidencia adjunta
PE311-2024-002031;11/06/2024 07:39;14/06/2024 05:39;Comunico la suspension no programada del servicio de agua potable en Calle Tacna cuadra 5, San Juan De Lurigancho. Solicito informacion sobre el plazo de restitucion.;166;formal;AGUA_Y_SANEAMIENTO;CORTE_NO_PROGRAMADO;MEDIA;EPS_SANEAMIENTO;3;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Tacna Cdra. 5;-11.978666;-77.019755;Carlos Huaman Flores;carlos.huaman50@example.pe;963702329;CIUDADANO;PRESENCIAL;0;1;CERRADO;2.92;1;5749;;Sin evidencia adjunta
PE311-2025-002032;17/12/2025 03:41;19/12/2025 04:41;Hay un carro abandonado en Av. Angamos cuadra 17, Santiago De Surco hace meses. Ya esta lleno de polvo y le han roto las lunas, se esta volviendo guarida.;154;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Angamos Cdra. 17;-12.152287;-77.006235;Gabriela Paredes Ramos;gabriela.paredes65@example.pe;956193939;CIUDADANO;WEB;2;1;CERRADO;2.04;1;5750;;2 archivo(s) adjunto(s)
PE311-2024-002033;29/01/2024 00:12;;El poste de luz de Jr. Amazonas cuadra 5 en Lima esta apagado hace como 28 dias. La cuadra esta oscurisima en las noches y ya han asaltado ahi.;143;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Jr. Amazonas Cdra. 5;-12.055146;-77.057028;Patricia Castillo Torres;patricia.castillo59@example.pe;968342055;CIUDADANO;PRESENCIAL;0;1;DERIVADO;;;5751;;Sin evidencia adjunta
PE311-2024-002034;19/03/2024 19:09;28/03/2024 14:09;Hay un monton de basura acumulada en Av. Los Proceres cuadra 8 en San Martin De Porres. Ya hace 18 dias que no recogen y el olor es insoportable, hay moscas y ratas. Gracias.;174;coloquial;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Los Proceres Cdra. 8;-12.017128;-77.09271;Elena Diaz Mamani;elena.diaz79@example.pe;955552678;CIUDADANO;WEB;0;1;CERRADO;8.79;0;5752;;Sin evidencia adjunta
PE311-2026-002035;15/05/2026 16:30;20/05/2026 18:30;Hay un monton de basura acumulada en Av. Colonial cuadra 24 en Lima. Ya hace 24 dias que no recogen y el olor es insoportable, hay moscas y ratas.;146;coloquial;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. Colonial Cdra. 24;-12.052303;-77.033574;Ricardo Ccahuana Mamani;ricardo.ccahuana59@example.pe;954576179;CIUDADANO;APP_MOVIL;0;1;CERRADO;5.08;0;5753;;Sin evidencia adjunta
PE311-2024-002036;18/03/2024 20:19;;Comunico la obstruccion parcial de la via publica en Jr. Huancavelica cuadra 9, Arequipa, por acopio de materiales sin autorizacion municipal.;142;formal;VIA_PUBLICA;OBSTRUCCION_VIA;BAJA;MUNICIPALIDAD_DISTRITAL;15;40101;AREQUIPA;AREQUIPA;AREQUIPA;Jr. Huancavelica Cdra. 9;-16.392209;-71.516183;Jorge Mamani Castillo;jorge.mamani15@example.pe;985350645;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;4123;;Sin evidencia adjunta
PE311-2024-002037;16/08/2024 19:41;24/08/2024 07:41;Hay un cable colgando casi al piso en Calle Los Jazmines cuadra 19 San Juan De Lurigancho. Es peligrosisimo, por favor vengan urgente antes que pase una desgracia.;163;coloquial;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Los Jazmines Cdra. 19;-12.01129;-77.021281;Sofia Espinoza Quispe;sofia.espinoza39@example.pe;947973227;CIUDADANO;WEB;0;1;CERRADO;7.5;0;5754;;Sin evidencia adjunta
PE311-2025-002038;14/12/2025 13:33;24/12/2025 01:33;Informo la quema de residuos solidos a cielo abierto en Jr. Bolivar cuadra 16, Villa El Salvador, con emision de humo toxico que afecta a la poblacion aledana.;159;formal;CONTAMINACION_Y_RUIDO;QUEMA_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Bolivar Cdra. 16;-12.209162;-76.93282;Miguel Salazar Ramos;miguel.salazar64@example.pe;996054774;CIUDADANO;APP_MOVIL;2;1;CERRADO;9.5;1;5755;;2 archivo(s) adjunto(s)
PE311-2025-002039;25/01/2025 21:39;;la senal de pare en Av. Los Proceres 17 La Victoria esta toda chancada, no se ve nada, los carros pasan de frente;113;informal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150117;LIMA;LIMA;LA VICTORIA;Av. Los Proceres Cdra. 17;-12.051989;-77.014897;Juan Espinoza Ramos;juan.espinoza24@example.pe;998366437;CIUDADANO;PRESENCIAL;0;1;RECIBIDO;;;5756;;Sin evidencia adjunta
PE311-2025-002040;18/06/2025 23:42;;agua saliendo x la pista en Jr. Junin 19 Santiago De Surco hace dias, q desperdicio, hagan algo;95;informal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Junin Cdra. 19;-12.122544;-76.974787;Sofia Reyes Flores;sofia.reyes22@example.pe;935828204;CIUDADANO;WEB;0;1;RECIBIDO;;;5757;;Sin evidencia adjunta
PE311-2024-002041;3/08/2024 01:11;6/08/2024 21:11;Comunico la existencia de un paradero informal en Av. Angamos cuadra 27, San Juan De Lurigancho, que afecta el flujo vehicular y la seguridad peatonal.;151;formal;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Angamos Cdra. 27;-11.989648;-77.002599;Miguel Quispe Chavez;miguel.quispe30@example.pe;997262611;CIUDADANO;WEB;0;1;CERRADO;3.83;1;5758;;Sin evidencia adjunta
PE311-2025-002042;22/01/2025 13:18;;hay un hueco enorme en Av. Tupac Amaru cuadra 28 Lima q ya lleva meses, cada vez esta mas grande, nadie viene a arreglar nada;125;informal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Av. Tupac Amaru Cdra. 28;-12.027442;-77.055199;Alonso Quispe Mamani;alonso.quispe69@example.pe;969442865;INSTITUCION_PUBLICA;WEB;0;1;EN_PROCESO;;;4454;;Sin evidencia adjunta
PE311-2025-002043;5/04/2025 16:02;22/04/2025 05:02;Comunico el funcionamiento de un taller de pintura automotriz sin autorizacion en Av. Brasil cuadra 7, Santiago De Surco, que emite solventes a la via publica.;159;formal;CONTAMINACION_Y_RUIDO;TALLER_INFORMAL;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Brasil Cdra. 7;-12.123222;-76.984853;Juan Mamani Rojas;juan.mamani59@example.pe;977799779;CIUDADANO;APP_MOVIL;3;1;CERRADO;16.54;0;5759;;3 archivo(s) adjunto(s)
PE311-2025-002044;21/08/2025 22:09;31/08/2025 08:09;Hay un monton de basura acumulada en Av. El Sol cuadra 10 en Lima. Ya hace 3 dias que no recogen y el olor es insoportable, hay moscas y ratas.;143;coloquial;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. El Sol Cdra. 10;-12.033755;-77.022451;Carmen Diaz Mamani;carmen.diaz15@example.pe;964445656;CIUDADANO;APP_MOVIL;0;1;CERRADO;9.42;0;4936;;Sin evidencia adjunta
PE311-2024-002045;31/12/2024 19:56;;Comunico ruidos molestos que exceden los limites maximos permisibles provenientes de un inmueble en Av. Los Proceres cuadra 6, Santiago De Surco, en horario nocturno. Solicito fiscalizacion.;190;formal;CONTAMINACION_Y_RUIDO;RUIDO_NOCTURNO;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Los Proceres Cdra. 6;-12.126596;-76.990409;Diego Salazar Vargas;diego.salazar21@example.pe;935255556;CIUDADANO;TELEFONO;0;1;ASIGNADO;;;5760;;Sin evidencia adjunta
PE311-2026-002046;14/03/2026 07:53;;El parque de Pasaje Los Olivos cuadra 7, San Martin De Porres esta abandonado. Los juegos estan rotos y hay basura por todos lados. Los ninos no tienen donde jugar.;164;coloquial;AREAS_VERDES;PARQUE_ABANDONADO;BAJA;MUNICIPALIDAD_DISTRITAL;20;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Pasaje Los Olivos Cdra. 7;-12.016868;-77.099315;Jose Quispe Quispe;jose.quispe13@example.pe;955720167;CIUDADANO;TELEFONO;0;1;DERIVADO;;;5761;;Sin evidencia adjunta
PE311-2024-002047;21/02/2024 22:49;29/02/2024 14:49;semaforo malogrado av. canada 6 lima, todos pasan de frente, un peligro!!;73;informal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Av. Canada Cdra. 6;-12.037302;-77.051411;Pedro Ccahuana Torres;pedro.ccahuana91@example.pe;962380599;CIUDADANO;TELEFONO;0;1;CERRADO;7.67;1;5762;;Sin evidencia adjunta
PE311-2025-002048;21/07/2025 09:49;1/08/2025 09:49;basura x todos lados en av. wiese 26 cusco, ya 28 dias sin q pase el camion, esto es un asco;92;informal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;80101;CUSCO;CUSCO;CUSCO;Av. Wiese Cdra. 26;-13.527263;-71.974867;Lucia Quispe Torres;lucia.quispe24@example.pe;930045053;CIUDADANO;APP_MOVIL;2;1;CERRADO;11;0;5763;;2 archivo(s) adjunto(s)
PE311-2026-002049;16/04/2026 10:32;18/04/2026 15:32;Solicito se incremente la frecuencia de patrullaje del serenazgo en Av. El Sol cuadra 21, Chiclayo, dado el incremento de incidentes en horario nocturno.;153;formal;SEGURIDAD_CIUDADANA;ZONA_SIN_PATRULLAJE;MEDIA;SERENAZGO;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Av. El Sol Cdra. 21;-6.782423;-79.821231;Diego Huaman Huaman;diego.huaman68@example.pe;961069598;CIUDADANO;TELEFONO;1;1;CERRADO;2.21;0;5764;;1 archivo(s) adjunto(s)
PE311-2024-002050;12/10/2024 20:25;24/10/2024 06:25;Buenas tardes, reporto que las luminarias de la cuadra 7 de Jr. Huancavelica, Santiago De Surco, no funcionan. Somos varios vecinos afectados.;142;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Huancavelica Cdra. 7;-12.13104;-77.011346;Juan Espinoza Ramos;juan.espinoza49@example.pe;995572546;CIUDADANO;APP_MOVIL;1;1;CERRADO;11.42;0;5756;;1 archivo(s) adjunto(s)
PE311-2026-002051;13/03/2026 20:53;18/03/2026 17:53;El desague se ha atorado en Av. Los Proceres cuadra 23 San Martin De Porres y esta saliendo agua sucia a la pista. El olor es terrible y hay ninos jugando cerca.;161;coloquial;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Los Proceres Cdra. 23;-11.991952;-77.100046;Jose Cordova Ramos;jose.cordova15@example.pe;925316778;CIUDADANO;APP_MOVIL;2;1;CERRADO;4.88;0;4001;;2 archivo(s) adjunto(s)
PE311-2024-002052;10/02/2024 18:16;;El camion de basura no pasa por Jr. Junin cuadra 5, San Isidro hace 20 dias. Los vecinos ya no sabemos donde poner las bolsas. Gracias.;135;coloquial;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150130;LIMA;LIMA;SAN ISIDRO;Jr. Junin Cdra. 5;-12.08715;-77.043746;Carmen Diaz Paredes;carmen.diaz87@example.pe;914111288;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;5765;;Sin evidencia adjunta
PE311-2024-002053;11/04/2024 16:09;4/05/2024 14:09;Informo la quema de residuos solidos a cielo abierto en Av. Colonial cuadra 9, La Victoria, con emision de humo toxico que afecta a la poblacion aledana.;153;formal;CONTAMINACION_Y_RUIDO;QUEMA_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150117;LIMA;LIMA;LA VICTORIA;Av. Colonial Cdra. 9;-12.080443;-77.017083;Juan Quispe Chavez;juan.quispe62@example.pe;915393809;CIUDADANO;WEB;1;1;CERRADO;22.92;0;5766;;1 archivo(s) adjunto(s)
PE311-2025-002054;15/08/2025 07:31;10/09/2025 12:31;Estan quemando basura en Av. Angamos cuadra 18 de San Juan De Lurigancho. El humo entra a las casas, mi hijo es asmatico.;121;coloquial;CONTAMINACION_Y_RUIDO;QUEMA_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Angamos Cdra. 18;-11.99823;-77.000037;Ana Ccahuana Paredes;ana.ccahuana78@example.pe;941445131;INSTITUCION_PUBLICA;TELEFONO;2;1;CERRADO;26.21;0;5767;;2 archivo(s) adjunto(s)
PE311-2025-002055;6/08/2025 03:15;16/08/2025 17:15;Comunico el arrojo de desmonte de construccion en la via publica, Av. Brasil cuadra 12, Santiago De Surco, presuntamente proveniente de una obra sin autorizacion.;162;formal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Brasil Cdra. 12;-12.146874;-76.992694;Maria Huaman Chavez;maria.huaman45@example.pe;968925049;CIUDADANO;WEB;0;1;CERRADO;10.58;0;5673;;Sin evidencia adjunta
PE311-2024-002056;15/02/2024 14:41;;Informo que el terreno baldio ubicado en Jr. Ayacucho cuadra 1, Santiago De Surco, se ha convertido en un punto critico de acumulacion de residuos. Solicito operativo de limpieza y colocacion de senalizacion preventiva.;219;formal;LIMPIEZA_PUBLICA;PUNTO_CRITICO_BASURA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Ayacucho Cdra. 1;-12.130882;-77.004195;Sofia Torres Huaman;sofia.torres48@example.pe;977309845;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;5768;;Sin evidencia adjunta
PE311-2024-002057;30/10/2024 06:09;;Por medio de la presente comunico la existencia de un bache de considerable magnitud en la calzada de Jr. Huancavelica a la altura de la cuadra 9, San Martin De Porres. El deterioro viene generando riesgo para los vehiculos que transitan por dicha via. Solicito se disponga la inspeccion y reparacion correspondiente.;317;formal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Jr. Huancavelica Cdra. 9;-12.022693;-77.091854;Diego Rojas Espinoza;diego.rojas53@example.pe;937150637;CIUDADANO;WEB;1;1;EN_PROCESO;;;5769;;1 archivo(s) adjunto(s)
PE311-2026-002058;18/06/2026 18:13;29/06/2026 01:13;Comunico que el semaforo ubicado en la interseccion de Calle San Martin cuadra 12, Chiclayo, se encuentra inoperativo, generando congestion y riesgo de accidentes.;163;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Calle San Martin Cdra. 12;-6.779409;-79.820227;Maria Vargas Torres;maria.vargas92@example.pe;934940437;CIUDADANO;APP_MOVIL;2;1;CERRADO;10.29;0;5770;;2 archivo(s) adjunto(s)
PE311-2024-002059;25/01/2024 20:13;;El poste de luz de Av. La Marina cuadra 5 en Lima esta apagado hace como 43 dias. La cuadra esta oscurisima en las noches y ya han asaltado ahi.;144;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 5;-12.034847;-77.021456;Ricardo Mamani Torres;ricardo.mamani70@example.pe;933223446;CIUDADANO;APP_MOVIL;0;1;ASIGNADO;;;5771;;Sin evidencia adjunta
PE311-2024-002060;24/07/2024 12:41;2/08/2024 06:41;Comunico la acumulacion de residuos solidos en la esquina de Av. Colonial cuadra 2, Santiago De Surco, la cual persiste hace 5 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;219;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Colonial Cdra. 2;-12.129603;-77.003413;Carmen Torres Vargas;carmen.torres37@example.pe;989590236;CIUDADANO;APP_MOVIL;0;1;CERRADO;8.75;0;5772;;Sin evidencia adjunta
PE311-2025-002061;27/06/2025 17:35;;basura x todos lados en Jr. Junin 2 San Miguel ya 25 dias sin q pase el camion esto es un asco;94;informal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150137;LIMA;LIMA;SAN MIGUEL;Jr. Junin Cdra. 2;-12.09017;-77.109103;Maria Cordova Huaman;maria.cordova56@example.pe;976326435;INSTITUCION_PUBLICA;APP_MOVIL;0;1;EN_PROCESO;;;5773;;Sin evidencia adjunta
PE311-2026-002062;18/03/2026 09:52;31/03/2026 12:52;Comunico el arrojo de desmonte de construccion en la via publica, Jr. Bolivar cuadra 7, Trujillo, presuntamente proveniente de una obra sin autorizacion.;153;formal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Jr. Bolivar Cdra. 7;-8.10912;-79.00834;Elena Ccahuana Flores;elena.ccahuana78@example.pe;946650589;CIUDADANO;WEB;1;1;CERRADO;13.12;0;5774;;1 archivo(s) adjunto(s)
PE311-2025-002063;13/10/2025 02:41;;Comunico la acumulacion de residuos solidos en la esquina de Av. La Marina cuadra 26, Lima, la cual persiste hace 6 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;208;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 26;-12.065463;-77.044941;Ricardo Cordova Mamani;ricardo.cordova35@example.pe;963974996;INSTITUCION_PRIVADA;WEB;0;1;ASIGNADO;;;5014;;Sin evidencia adjunta
PE311-2024-002064;11/08/2024 03:24;;Comunico la interrupcion del servicio de recoleccion de residuos en Av. Colonial cuadra 4, San Juan De Lurigancho, por un periodo aproximado de 22 dias.;152;formal;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Colonial Cdra. 4;-11.973938;-76.994812;Miguel Rojas Torres;miguel.rojas64@example.pe;983730167;CIUDADANO;TELEFONO;0;1;DERIVADO;;;5775;;Sin evidencia adjunta
